"transactionID","value"
279,"cheeses"
281,"poultry"
283,"waffles"
284,"mixes"
285,"cereals"
286,"pasta"
287,"cereals"
288,"dinner rolls"
292,"eggs"
294,"coffee/tea"
295,"sugar"
298,"mixes"
299,"spaghetti sauce"
301,"individual meals"
302,"ketchup"
304,"all- purpose"
305,"soap"
307,"spaghetti sauce"
309,"vegetables"
310,"laundry detergent"
311,"coffee/tea"
312,"soap"
313,"eggs"
315,"bagels"
317,"aluminum foil"
319,"vegetables"
322,"all- purpose"
323,"all- purpose"
324,"cheeses"
325,"vegetables"
326,"soda"
327,"coffee/tea"
328,"fruits"
330,"fruits"
331,"spaghetti sauce"
332,"toilet paper"
333,"toilet paper"
334,"paper towels"
335,"cheeses"
336,"shampoo"
337,"bagels"
338,"laundry detergent"
339,"butter"
340,"vegetables"
342,"individual meals"
343,"ketchup"
346,"fruits"
347,"poultry"
348,"tortillas"
350,"juice"
351,"pork"
354,"milk"
355,"toilet paper"
356,"shampoo"
357,"pork"
361,"ice cream"
362,"flour"
363,"paper towels"
364,"lunch meat"
366,"milk"
368,"mixes"
370,"vegetables"
375,"soap"
376,"butter"
377,"milk"
378,"juice"
379,"vegetables"
380,"individual meals"
381,"toilet paper"
382,"sugar"
383,"pork"
384,"beef"
385,"bagels"
386,"cheeses"
387,"paper towels"
388,"soda"
390,"vegetables"
391,"ketchup"
392,"butter"
393,"eggs"
394,"yogurt"
395,"soda"
396,"lunch meat"
397,"juice"
399,"toilet paper"
400,"cheeses"
401,"ketchup"
402,"dishwashing liquid/detergent"
403,"individual meals"
404,"poultry"
406,"all- purpose"
407,"tortillas"
411,"laundry detergent"
412,"paper towels"
413,"hand soap"
415,"shampoo"
416,"sugar"
417,"soda"
418,"cereals"
419,"dinner rolls"
420,"cheeses"
423,"lunch meat"
424,"tortillas"
425,"mixes"
426,"all- purpose"
428,"dinner rolls"
429,"butter"
431,"hand soap"
432,"sandwich bags"
433,"soda"
435,"spaghetti sauce"
436,"paper towels"
437,"coffee/tea"
439,"mixes"
441,"cereals"
444,"coffee/tea"
445,"cheeses"
446,"poultry"
448,"dinner rolls"
449,"fruits"
450,"sugar"
452,"poultry"
453,"mixes"
455,"butter"
456,"ice cream"
457,"flour"
458,"yogurt"
459,"vegetables"
460,"soda"
461,"juice"
462,"paper towels"
463,"butter"
464,"hand soap"
465,"cereals"
466,"laundry detergent"
467,"toilet paper"
468,"vegetables"
469,"cheeses"
470,"pork"
471,"pasta"
472,"laundry detergent"
473,"lunch meat"
474,"fruits"
475,"ice cream"
476,"aluminum foil"
477,"all- purpose"
478,"sugar"
479,"vegetables"
481,"hand soap"
482,"vegetables"
484,"pasta"
486,"tortillas"
487,"waffles"
489,"vegetables"
490,"sandwich bags"
492,"juice"
493,"ketchup"
495,"cheeses"
496,"soda"
497,"mixes"
500,"cheeses"
501,"individual meals"
502,"laundry detergent"
503,"sandwich bags"
504,"dishwashing liquid/detergent"
505,"ketchup"
506,"all- purpose"
507,"cereals"
508,"pork"
509,"flour"
510,"spaghetti sauce"
511,"individual meals"
512,"beef"
513,"ice cream"
517,"sugar"
518,"pasta"
520,"sandwich loaves"
521,"beef"
522,"individual meals"
524,"butter"
525,"cereals"
526,"cheeses"
527,"all- purpose"
528,"pasta"
529,"laundry detergent"
531,"poultry"
532,"mixes"
533,"vegetables"
534,"hand soap"
535,"sandwich bags"
536,"sandwich bags"
537,"toilet paper"
538,"soda"
539,"pork"
540,"all- purpose"
542,"tortillas"
543,"individual meals"
544,"flour"
545,"mixes"
548,"pasta"
549,"paper towels"
551,"vegetables"
552,"sugar"
553,"cheeses"
555,"fruits"
556,"waffles"
557,"lunch meat"
558,"eggs"
559,"coffee/tea"
561,"soda"
563,"lunch meat"
564,"shampoo"
569,"hand soap"
570,"mixes"
571,"individual meals"
572,"paper towels"
573,"toilet paper"
574,"sugar"
577,"ketchup"
580,"lunch meat"
581,"cheeses"
582,"soap"
584,"juice"
585,"spaghetti sauce"
586,"shampoo"
587,"waffles"
588,"coffee/tea"
589,"spaghetti sauce"
590,"toilet paper"
591,"individual meals"
592,"aluminum foil"
593,"milk"
594,"sandwich loaves"
595,"fruits"
596,"spaghetti sauce"
597,"bagels"
598,"fruits"
600,"dishwashing liquid/detergent"
602,"poultry"
603,"laundry detergent"
605,"sandwich loaves"
606,"ice cream"
608,"milk"
609,"milk"
611,"toilet paper"
612,"vegetables"
613,"vegetables"
614,"fruits"
616,"coffee/tea"
617,"eggs"
619,"sugar"
620,"dishwashing liquid/detergent"
621,"dinner rolls"
622,"vegetables"
623,"pork"
624,"mixes"
625,"beef"
626,"pork"
627,"lunch meat"
628,"vegetables"
629,"dishwashing liquid/detergent"
630,"shampoo"
631,"sandwich loaves"
633,"coffee/tea"
634,"tortillas"
637,"hand soap"
639,"sandwich bags"
641,"waffles"
644,"soda"
646,"poultry"
649,"flour"
651,"paper towels"
652,"bagels"
653,"mixes"
654,"sandwich loaves"
655,"pasta"
656,"sugar"
657,"shampoo"
658,"dishwashing liquid/detergent"
659,"toilet paper"
660,"milk"
662,"pork"
663,"ice cream"
664,"juice"
665,"vegetables"
668,"butter"
670,"cereals"
671,"waffles"
672,"hand soap"
673,"bagels"
674,"mixes"
675,"butter"
676,"tortillas"
679,"bagels"
681,"ketchup"
682,"mixes"
683,"tortillas"
684,"sugar"
685,"beef"
686,"vegetables"
687,"dinner rolls"
688,"paper towels"
689,"coffee/tea"
690,"cheeses"
691,"dinner rolls"
692,"juice"
693,"hand soap"
695,"mixes"
696,"mixes"
697,"soda"
698,"eggs"
699,"paper towels"
700,"mixes"
702,"vegetables"
705,"soda"
706,"flour"
707,"milk"
708,"toilet paper"
709,"eggs"
710,"pork"
711,"lunch meat"
712,"coffee/tea"
714,"tortillas"
715,"shampoo"
716,"lunch meat"
717,"laundry detergent"
718,"beef"
719,"all- purpose"
720,"laundry detergent"
721,"cheeses"
722,"shampoo"
723,"cheeses"
724,"spaghetti sauce"
725,"paper towels"
726,"yogurt"
727,"coffee/tea"
730,"sandwich loaves"
731,"ice cream"
733,"ice cream"
734,"juice"
735,"milk"
738,"eggs"
739,"pasta"
740,"beef"
741,"soda"
742,"dishwashing liquid/detergent"
743,"coffee/tea"
745,"paper towels"
747,"vegetables"
748,"poultry"
749,"butter"
752,"coffee/tea"
753,"yogurt"
754,"vegetables"
755,"dinner rolls"
756,"shampoo"
757,"toilet paper"
758,"mixes"
759,"fruits"
760,"butter"
761,"toilet paper"
762,"vegetables"
763,"butter"
764,"lunch meat"
765,"toilet paper"
767,"sandwich loaves"
768,"cheeses"
769,"juice"
770,"waffles"
772,"dishwashing liquid/detergent"
773,"eggs"
774,"individual meals"
775,"juice"
776,"cereals"
777,"vegetables"
778,"sugar"
780,"vegetables"
781,"sandwich bags"
782,"yogurt"
783,"mixes"
784,"ice cream"
786,"beef"
787,"butter"
790,"soap"
792,"paper towels"
793,"milk"
794,"butter"
795,"dinner rolls"
798,"cereals"
799,"poultry"
800,"ice cream"
801,"soda"
802,"soda"
803,"ketchup"
804,"poultry"
805,"waffles"
806,"aluminum foil"
808,"dinner rolls"
809,"ice cream"
810,"soap"
812,"sandwich loaves"
813,"butter"
814,"pork"
816,"waffles"
818,"dinner rolls"
819,"soda"
821,"lunch meat"
823,"poultry"
824,"dishwashing liquid/detergent"
826,"lunch meat"
827,"cheeses"
828,"cereals"
830,"beef"
831,"individual meals"
832,"eggs"
834,"ice cream"
835,"butter"
836,"shampoo"
838,"laundry detergent"
839,"flour"
840,"vegetables"
841,"yogurt"
843,"yogurt"
844,"milk"
845,"vegetables"
846,"dishwashing liquid/detergent"
848,"laundry detergent"
849,"soda"
851,"pork"
854,"juice"
855,"soda"
856,"soda"
857,"spaghetti sauce"
858,"eggs"
860,"spaghetti sauce"
862,"yogurt"
864,"sandwich bags"
866,"all- purpose"
867,"butter"
869,"sandwich loaves"
870,"vegetables"
871,"sandwich loaves"
872,"all- purpose"
873,"pasta"
874,"dinner rolls"
876,"vegetables"
877,"soda"
878,"hand soap"
879,"all- purpose"
880,"soda"
881,"waffles"
884,"ice cream"
885,"butter"
886,"sandwich loaves"
887,"individual meals"
888,"ice cream"
889,"juice"
890,"sandwich bags"
892,"juice"
893,"tortillas"
894,"paper towels"
895,"dinner rolls"
896,"juice"
897,"bagels"
898,"vegetables"
899,"waffles"
900,"aluminum foil"
902,"flour"
903,"cereals"
904,"soap"
905,"aluminum foil"
908,"soap"
910,"soda"
911,"ketchup"
912,"juice"
914,"sandwich bags"
915,"vegetables"
916,"lunch meat"
917,"cheeses"
919,"lunch meat"
920,"eggs"
922,"eggs"
923,"tortillas"
924,"cheeses"
926,"ice cream"
929,"flour"
930,"coffee/tea"
932,"all- purpose"
934,"aluminum foil"
935,"flour"
936,"paper towels"
938,"pork"
940,"eggs"
941,"pork"
943,"tortillas"
944,"yogurt"
945,"sugar"
946,"vegetables"
947,"spaghetti sauce"
949,"poultry"
951,"fruits"
952,"dinner rolls"
953,"butter"
954,"lunch meat"
955,"poultry"
956,"ice cream"
959,"butter"
960,"sandwich loaves"
962,"fruits"
963,"vegetables"
964,"flour"
966,"soda"
968,"dishwashing liquid/detergent"
969,"all- purpose"
970,"tortillas"
971,"beef"
972,"cereals"
973,"individual meals"
974,"coffee/tea"
975,"juice"
977,"milk"
978,"butter"
980,"paper towels"
981,"hand soap"
982,"bagels"
983,"pasta"
987,"yogurt"
989,"pork"
991,"cheeses"
992,"vegetables"
993,"vegetables"
994,"butter"
995,"bagels"
996,"fruits"
998,"milk"
999,"butter"
1000,"tortillas"
1001,"pork"
1002,"vegetables"
1003,"ice cream"
1004,"mixes"
1005,"juice"
1006,"spaghetti sauce"
1008,"all- purpose"
1009,"cereals"
1010,"beef"
1011,"poultry"
1012,"eggs"
1013,"tortillas"
1014,"sandwich loaves"
1015,"vegetables"
1016,"mixes"
1017,"cereals"
1018,"vegetables"
1019,"poultry"
1022,"vegetables"
1024,"poultry"
1027,"spaghetti sauce"
1028,"milk"
1029,"vegetables"
1030,"poultry"
1031,"butter"
1032,"beef"
1033,"ketchup"
1034,"vegetables"
1037,"vegetables"
1038,"eggs"
1040,"cheeses"
1041,"dinner rolls"
1042,"vegetables"
1043,"poultry"
1044,"spaghetti sauce"
1045,"butter"
1046,"milk"
1047,"pasta"
1048,"laundry detergent"
1049,"eggs"
1050,"vegetables"
1051,"pasta"
1053,"bagels"
1056,"cheeses"
1058,"vegetables"
1061,"ketchup"
1062,"juice"
1063,"coffee/tea"
1064,"mixes"
1065,"pasta"
1066,"vegetables"
1067,"aluminum foil"
1068,"waffles"
1069,"all- purpose"
1070,"soap"
1071,"toilet paper"
1072,"vegetables"
1073,"cereals"
1074,"yogurt"
1075,"eggs"
1077,"waffles"
1078,"waffles"
1079,"aluminum foil"
1080,"eggs"
1081,"juice"
1082,"dishwashing liquid/detergent"
1083,"spaghetti sauce"
1087,"yogurt"
1089,"ice cream"
1090,"vegetables"
1091,"paper towels"
1092,"dinner rolls"
1093,"toilet paper"
1094,"shampoo"
1095,"individual meals"
1096,"individual meals"
1097,"soap"
1098,"soap"
1099,"spaghetti sauce"
1106,"paper towels"
1107,"laundry detergent"
1109,"sandwich loaves"
1110,"toilet paper"
1112,"sugar"
1114,"fruits"
1116,"sugar"
1117,"laundry detergent"
1118,"sandwich bags"
1119,"juice"
1120,"sandwich bags"
1122,"beef"
1123,"toilet paper"
1124,"sandwich loaves"
1125,"waffles"
1126,"fruits"
1127,"cereals"
1128,"tortillas"
1129,"dishwashing liquid/detergent"
1130,"vegetables"
1131,"cheeses"
1132,"pork"
1134,"hand soap"
1135,"sandwich loaves"
1136,"spaghetti sauce"
1137,"ketchup"
1138,"flour"
1140,"juice"
1141,"vegetables"
1142,"poultry"
1143,"vegetables"
1144,"juice"
1145,"spaghetti sauce"
1146,"poultry"
1147,"beef"
1148,"toilet paper"
1149,"soda"
1151,"vegetables"
1152,"spaghetti sauce"
1153,"dinner rolls"
1155,"juice"
1156,"tortillas"
1158,"flour"
1159,"pasta"
1160,"pork"
1161,"butter"
1164,"individual meals"
1165,"vegetables"
1167,"vegetables"
1168,"hand soap"
1169,"spaghetti sauce"
1170,"tortillas"
1172,"eggs"
1173,"sugar"
1174,"lunch meat"
1176,"sandwich loaves"
1177,"dinner rolls"
1178,"all- purpose"
1179,"eggs"
1180,"ketchup"
1181,"ice cream"
1182,"sandwich loaves"
1183,"all- purpose"
1184,"pork"
1185,"sugar"
1186,"vegetables"
1187,"individual meals"
1188,"shampoo"
1190,"juice"
1191,"sandwich bags"
1192,"soap"
1193,"vegetables"
1196,"all- purpose"
1198,"pasta"
1199,"ketchup"
1201,"bagels"
1202,"coffee/tea"
1203,"bagels"
1204,"sugar"
1205,"hand soap"
1206,"paper towels"
1207,"all- purpose"
1208,"paper towels"
1209,"aluminum foil"
1210,"beef"
1212,"laundry detergent"
1213,"poultry"
1214,"all- purpose"
1216,"waffles"
1217,"lunch meat"
1218,"hand soap"
1219,"vegetables"
1220,"toilet paper"
1221,"hand soap"
1222,"lunch meat"
1224,"sugar"
1225,"eggs"
1228,"soap"
1229,"soap"
1230,"sandwich bags"
1231,"vegetables"
1232,"toilet paper"
1233,"soda"
1234,"shampoo"
1235,"yogurt"
1238,"pork"
1239,"spaghetti sauce"
1240,"vegetables"
1241,"cereals"
1242,"aluminum foil"
1247,"bagels"
1249,"hand soap"
1250,"toilet paper"
1253,"cheeses"
1254,"lunch meat"
1255,"hand soap"
1256,"butter"
1259,"cheeses"
1261,"waffles"
1262,"beef"
1263,"paper towels"
1264,"eggs"
1265,"waffles"
1269,"toilet paper"
1271,"ketchup"
1273,"laundry detergent"
1274,"vegetables"
1275,"hand soap"
1276,"soap"
1277,"hand soap"
1278,"dinner rolls"
1279,"ice cream"
1280,"eggs"
1283,"soda"
1284,"paper towels"
1285,"vegetables"
1286,"vegetables"
1287,"milk"
1288,"dinner rolls"
1289,"spaghetti sauce"
1290,"pasta"
1291,"flour"
1293,"flour"
1294,"milk"
1296,"aluminum foil"
1298,"pasta"
1299,"tortillas"
1300,"soda"
1301,"bagels"
1302,"sugar"
1304,"sandwich bags"
1306,"butter"
1307,"juice"
1308,"eggs"
1309,"coffee/tea"
1311,"tortillas"
1312,"pasta"
1313,"dishwashing liquid/detergent"
1315,"paper towels"
1316,"sugar"
1317,"juice"
1318,"aluminum foil"
1320,"bagels"
1321,"tortillas"
1322,"juice"
1324,"flour"
1325,"pasta"
1326,"shampoo"
1327,"sandwich loaves"
1329,"toilet paper"
1334,"soda"
1335,"bagels"
1336,"milk"
1339,"dishwashing liquid/detergent"
1341,"eggs"
1342,"spaghetti sauce"
1345,"mixes"
1347,"individual meals"
1348,"vegetables"
1349,"milk"
1350,"spaghetti sauce"
1351,"butter"
1352,"bagels"
1353,"vegetables"
1354,"poultry"
1355,"coffee/tea"
1358,"soap"
1359,"ice cream"
1360,"tortillas"
1361,"bagels"
1362,"pork"
1366,"individual meals"
1367,"tortillas"
1368,"aluminum foil"
1370,"soda"
1372,"laundry detergent"
1374,"cheeses"
1375,"coffee/tea"
1376,"poultry"
1377,"beef"
1378,"vegetables"
1379,"soda"
1382,"fruits"
1383,"soda"
1384,"ice cream"
1385,"tortillas"
1386,"soap"
1387,"ice cream"
1388,"poultry"
1389,"vegetables"
1390,"coffee/tea"
1391,"ice cream"
1393,"ketchup"
1394,"pasta"
1395,"soap"
1400,"laundry detergent"
1402,"tortillas"
1403,"flour"
1406,"sugar"
1408,"vegetables"
1409,"soap"
1411,"toilet paper"
1412,"beef"
1414,"butter"
1415,"vegetables"
1418,"vegetables"
1419,"beef"
1420,"toilet paper"
1421,"all- purpose"
1422,"milk"
1423,"lunch meat"
1424,"laundry detergent"
1425,"ice cream"
1426,"paper towels"
1427,"spaghetti sauce"
1429,"mixes"
1431,"ice cream"
1433,"individual meals"
1434,"spaghetti sauce"
1435,"aluminum foil"
1436,"ice cream"
1437,"pork"
1439,"eggs"
1441,"soda"
1442,"coffee/tea"
1443,"butter"
1444,"soda"
1445,"paper towels"
1446,"mixes"
1448,"aluminum foil"
1449,"cereals"
1450,"bagels"
1451,"paper towels"
1453,"flour"
1455,"cereals"
1456,"vegetables"
1457,"dinner rolls"
1458,"tortillas"
1459,"lunch meat"
1461,"individual meals"
1462,"waffles"
1463,"dinner rolls"
1465,"ketchup"
1470,"tortillas"
1471,"sugar"
1472,"juice"
1473,"dishwashing liquid/detergent"
1475,"pork"
1476,"soap"
1477,"vegetables"
1478,"juice"
1479,"soda"
1480,"dinner rolls"
1482,"juice"
1483,"yogurt"
1484,"dishwashing liquid/detergent"
1486,"poultry"
1487,"vegetables"
1488,"bagels"
1489,"bagels"
1490,"laundry detergent"
1491,"milk"
1492,"toilet paper"
1493,"juice"
1495,"mixes"
1496,"cheeses"
1497,"dishwashing liquid/detergent"
1498,"all- purpose"
1,"shampoo"
2,"hand soap"
3,"ice cream"
5,"poultry"
6,"paper towels"
7,"yogurt"
10,"sugar"
11,"vegetables"
12,"sugar"
13,"bagels"
15,"aluminum foil"
16,"cheeses"
19,"coffee/tea"
20,"mixes"
23,"pasta"
24,"hand soap"
25,"vegetables"
26,"paper towels"
27,"all- purpose"
28,"soap"
31,"cereals"
32,"aluminum foil"
33,"vegetables"
34,"yogurt"
35,"cereals"
36,"shampoo"
38,"juice"
39,"vegetables"
41,"poultry"
42,"sugar"
43,"toilet paper"
44,"spaghetti sauce"
45,"vegetables"
46,"beef"
47,"waffles"
48,"flour"
49,"vegetables"
50,"ketchup"
51,"soda"
52,"mixes"
53,"butter"
54,"shampoo"
55,"pasta"
56,"fruits"
57,"individual meals"
58,"eggs"
59,"poultry"
62,"soap"
63,"eggs"
64,"sandwich bags"
65,"butter"
66,"cheeses"
67,"flour"
68,"cheeses"
71,"shampoo"
73,"hand soap"
74,"fruits"
76,"milk"
80,"poultry"
82,"toilet paper"
83,"juice"
85,"paper towels"
86,"yogurt"
87,"lunch meat"
88,"spaghetti sauce"
94,"ketchup"
95,"vegetables"
99,"toilet paper"
101,"cheeses"
104,"flour"
105,"milk"
106,"ice cream"
107,"tortillas"
108,"mixes"
109,"toilet paper"
110,"lunch meat"
111,"hand soap"
112,"sugar"
113,"ketchup"
114,"fruits"
117,"vegetables"
118,"milk"
119,"vegetables"
121,"waffles"
122,"spaghetti sauce"
123,"sugar"
124,"bagels"
125,"shampoo"
127,"toilet paper"
128,"dishwashing liquid/detergent"
130,"coffee/tea"
131,"mixes"
132,"pasta"
133,"pork"
134,"waffles"
135,"poultry"
136,"cheeses"
138,"aluminum foil"
139,"soda"
143,"pasta"
144,"dinner rolls"
146,"all- purpose"
148,"toilet paper"
149,"pork"
150,"aluminum foil"
151,"sandwich loaves"
153,"eggs"
154,"ketchup"
156,"coffee/tea"
157,"flour"
161,"poultry"
162,"sandwich bags"
164,"flour"
166,"juice"
167,"ketchup"
171,"fruits"
173,"individual meals"
174,"poultry"
175,"sandwich loaves"
176,"dishwashing liquid/detergent"
179,"cheeses"
180,"soda"
182,"cheeses"
184,"cereals"
185,"waffles"
187,"vegetables"
188,"lunch meat"
189,"bagels"
191,"toilet paper"
192,"spaghetti sauce"
197,"soap"
199,"cheeses"
201,"yogurt"
202,"butter"
203,"paper towels"
204,"vegetables"
205,"cereals"
207,"bagels"
209,"waffles"
210,"beef"
211,"mixes"
212,"shampoo"
215,"eggs"
216,"laundry detergent"
217,"hand soap"
219,"paper towels"
220,"cereals"
221,"waffles"
222,"vegetables"
223,"all- purpose"
225,"waffles"
226,"ketchup"
227,"beef"
230,"lunch meat"
231,"toilet paper"
232,"spaghetti sauce"
234,"individual meals"
235,"yogurt"
236,"sugar"
237,"eggs"
238,"milk"
239,"paper towels"
240,"fruits"
244,"spaghetti sauce"
245,"pork"
246,"cereals"
249,"yogurt"
250,"sugar"
252,"mixes"
253,"soap"
257,"spaghetti sauce"
259,"laundry detergent"
260,"soda"
261,"dishwashing liquid/detergent"
262,"lunch meat"
263,"laundry detergent"
265,"aluminum foil"
266,"cereals"
268,"waffles"
269,"aluminum foil"
270,"paper towels"
271,"milk"
272,"cheeses"
273,"sandwich loaves"
274,"vegetables"
276,"poultry"
278,"dinner rolls"
279,"pasta"
281,"toilet paper"
283,"cheeses"
284,"sandwich bags"
285,"bagels"
286,"hand soap"
287,"dinner rolls"
288,"poultry"
292,"toilet paper"
295,"shampoo"
298,"juice"
302,"mixes"
304,"ketchup"
305,"coffee/tea"
307,"paper towels"
309,"pasta"
310,"waffles"
311,"soap"
312,"sugar"
313,"sugar"
315,"butter"
317,"hand soap"
322,"coffee/tea"
323,"eggs"
324,"coffee/tea"
325,"lunch meat"
326,"flour"
327,"beef"
328,"sandwich loaves"
330,"ice cream"
331,"toilet paper"
333,"ice cream"
334,"pasta"
335,"sugar"
336,"sugar"
337,"sandwich loaves"
338,"spaghetti sauce"
339,"lunch meat"
340,"individual meals"
342,"mixes"
343,"waffles"
347,"soda"
348,"individual meals"
350,"vegetables"
351,"toilet paper"
354,"sandwich bags"
355,"ice cream"
356,"sandwich bags"
357,"mixes"
361,"pasta"
363,"hand soap"
364,"sandwich loaves"
366,"aluminum foil"
368,"cereals"
370,"cereals"
375,"vegetables"
376,"sandwich bags"
377,"milk"
378,"spaghetti sauce"
379,"fruits"
380,"bagels"
382,"vegetables"
383,"toilet paper"
384,"waffles"
385,"toilet paper"
386,"vegetables"
387,"pasta"
388,"flour"
390,"toilet paper"
391,"pasta"
392,"juice"
394,"vegetables"
395,"individual meals"
396,"ketchup"
397,"pasta"
399,"milk"
400,"laundry detergent"
401,"milk"
402,"soda"
403,"butter"
404,"shampoo"
406,"coffee/tea"
407,"aluminum foil"
411,"sandwich bags"
412,"bagels"
413,"vegetables"
415,"sugar"
417,"laundry detergent"
418,"mixes"
419,"vegetables"
420,"cereals"
423,"sandwich bags"
424,"aluminum foil"
425,"all- purpose"
426,"butter"
428,"vegetables"
431,"soda"
432,"soap"
433,"sugar"
435,"milk"
436,"all- purpose"
437,"dinner rolls"
439,"vegetables"
441,"bagels"
444,"cereals"
445,"fruits"
446,"dishwashing liquid/detergent"
448,"flour"
449,"beef"
450,"bagels"
452,"cheeses"
453,"vegetables"
455,"fruits"
456,"waffles"
457,"dishwashing liquid/detergent"
458,"coffee/tea"
459,"paper towels"
460,"vegetables"
461,"sugar"
462,"vegetables"
463,"milk"
464,"poultry"
465,"soda"
466,"sandwich loaves"
467,"dinner rolls"
468,"sandwich bags"
469,"individual meals"
470,"dinner rolls"
471,"ketchup"
472,"mixes"
473,"bagels"
474,"butter"
475,"sandwich bags"
476,"eggs"
477,"lunch meat"
478,"poultry"
479,"sugar"
481,"waffles"
482,"juice"
484,"juice"
486,"lunch meat"
487,"butter"
490,"laundry detergent"
492,"waffles"
493,"cheeses"
495,"vegetables"
496,"all- purpose"
500,"butter"
501,"juice"
502,"sandwich bags"
503,"yogurt"
504,"all- purpose"
505,"poultry"
506,"cheeses"
507,"mixes"
509,"all- purpose"
510,"aluminum foil"
511,"ice cream"
512,"mixes"
513,"toilet paper"
517,"coffee/tea"
518,"beef"
520,"juice"
521,"fruits"
522,"aluminum foil"
524,"milk"
526,"milk"
527,"lunch meat"
528,"pork"
529,"sandwich loaves"
531,"sugar"
532,"aluminum foil"
533,"bagels"
534,"mixes"
535,"paper towels"
536,"flour"
537,"spaghetti sauce"
538,"spaghetti sauce"
540,"eggs"
542,"aluminum foil"
543,"vegetables"
544,"poultry"
545,"soap"
548,"lunch meat"
549,"cheeses"
551,"sugar"
552,"beef"
553,"vegetables"
555,"tortillas"
556,"sandwich loaves"
557,"aluminum foil"
558,"beef"
559,"milk"
561,"toilet paper"
563,"all- purpose"
564,"spaghetti sauce"
569,"dinner rolls"
570,"vegetables"
571,"juice"
572,"hand soap"
573,"lunch meat"
574,"bagels"
577,"tortillas"
580,"coffee/tea"
581,"vegetables"
582,"butter"
584,"lunch meat"
585,"milk"
586,"milk"
587,"pasta"
588,"pasta"
589,"sandwich bags"
590,"ice cream"
591,"individual meals"
592,"fruits"
593,"beef"
594,"pork"
595,"vegetables"
597,"bagels"
598,"mixes"
600,"ice cream"
603,"toilet paper"
605,"milk"
606,"bagels"
608,"yogurt"
609,"laundry detergent"
611,"spaghetti sauce"
612,"spaghetti sauce"
613,"individual meals"
